created_at,total_amount,customer_age,customer_gender,store_location,store_id,checkout_seconds,is_weekend,nlp_processed,nlp_processed_at,nlp_confidence_score,device_id,payment_method,checkout_time,request_type,transcription_text,suggestion_accepted
2025-05-08 22:28:28,317.78,29,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,164,True,True,2025-05-08 22:28:33,0.73,DEV-380,cash,2025-05-08 22:28:44,branded,Place left paper smile.,True
2025-03-27 19:36:15,377.92,55,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,107,True,True,2025-03-27 19:36:20,0.81,DEV-713,gcash,2025-03-27 19:37:04,unsure,Commercial term term hour.,True
2025-03-17 02:10:14,99.46,21,Other,"143 Cuevas Trail
North Teresa, SC 24246",5,243,True,True,2025-03-17 02:10:19,0.71,DEV-858,cash,2025-03-17 02:10:51,unsure,Never learn skill.,True
2025-05-03 06:37:48,259.85,41,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",5,291,True,True,2025-05-03 06:37:53,0.93,DEV-515,card,2025-05-03 06:38:40,unsure,North dinner approach by.,False
2025-02-07 22:00:34,153.6,37,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,299,False,True,2025-02-07 22:00:39,0.94,DEV-750,cash,2025-02-07 22:01:29,branded,Message option military.,True
2025-01-08 20:34:56,69.64,64,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",4,148,True,True,2025-01-08 20:35:01,0.96,DEV-459,card,2025-01-08 20:35:38,branded,Guy series summer begin central nearly.,True
2025-02-08 02:27:09,267.12,24,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",4,216,False,True,2025-02-08 02:27:14,0.72,DEV-285,cash,2025-02-08 02:27:50,unbranded,Edge up anything tough team never.,True
2025-01-29 23:45:16,363.54,60,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",4,283,True,True,2025-01-29 23:45:21,0.81,DEV-768,card,2025-01-29 23:45:50,unbranded,Southern that say.,True
2025-03-31 01:07:07,237.53,33,Other,"143 Cuevas Trail
North Teresa, SC 24246",4,160,True,True,2025-03-31 01:07:12,0.74,DEV-231,cash,2025-03-31 01:07:36,unsure,Consumer morning certainly do major true.,False
2025-04-19 00:10:00,103.82,36,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,293,False,True,2025-04-19 00:10:05,0.86,DEV-421,cash,2025-04-19 00:10:24,branded,Career than early assume weight.,False
2025-03-07 01:29:37,188.83,20,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",2,215,False,True,2025-03-07 01:29:42,0.75,DEV-853,card,2025-03-07 01:30:12,unbranded,Brother garden reach senior that hard minute.,False
2025-03-10 05:37:57,428.84,36,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",3,49,True,True,2025-03-10 05:38:02,0.82,DEV-899,gcash,2025-03-10 05:38:41,unsure,Edge modern report time.,True
2025-05-28 13:20:15,157.26,46,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",2,258,True,True,2025-05-28 13:20:20,0.87,DEV-689,cash,2025-05-28 13:20:58,unbranded,Billion name including toward painting.,False
2025-04-30 05:35:20,258.3,21,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",4,81,False,True,2025-04-30 05:35:25,0.71,DEV-536,cash,2025-04-30 05:35:23,unbranded,Before federal ready draw town major activity.,False
2025-01-02 16:18:56,457.98,37,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",4,277,False,True,2025-01-02 16:19:01,0.8,DEV-305,cash,2025-01-02 16:19:51,unsure,Box we common option high stop.,True
2025-01-30 11:56:09,378.76,45,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,65,True,True,2025-01-30 11:56:14,0.81,DEV-818,gcash,2025-01-30 11:57:01,branded,Democratic office offer blood wall voice.,False
2025-06-06 03:41:20,415.0,34,Female,"06285 David Tunnel
South Crystal, WY 51579",2,152,False,True,2025-06-06 03:41:25,0.76,DEV-638,cash,2025-06-06 03:42:20,unbranded,Happy use shoulder.,True
2025-02-06 09:21:47,382.31,29,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,241,True,True,2025-02-06 09:21:52,0.97,DEV-953,gcash,2025-02-06 09:22:18,unbranded,Kind though south change child no.,True
2025-02-13 00:44:07,293.09,22,Other,"06285 David Tunnel
South Crystal, WY 51579",4,172,False,True,2025-02-13 00:44:12,0.76,DEV-327,cash,2025-02-13 00:44:27,branded,Believe white maintain home.,True
2025-05-31 19:00:42,90.98,41,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,203,False,True,2025-05-31 19:00:47,0.98,DEV-454,card,2025-05-31 19:01:36,branded,Read surface professional sound.,True
2025-05-08 23:10:53,348.26,64,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,272,False,True,2025-05-08 23:10:58,0.87,DEV-457,gcash,2025-05-08 23:11:24,unsure,Interview middle past possible this air past lose.,True
2025-04-30 20:56:01,94.71,29,Male,"143 Cuevas Trail
North Teresa, SC 24246",1,139,False,True,2025-04-30 20:56:06,0.77,DEV-638,cash,2025-04-30 20:56:28,unbranded,Him suffer tonight catch.,False
2025-01-20 07:11:18,408.27,33,Male,"06285 David Tunnel
South Crystal, WY 51579",2,239,False,True,2025-01-20 07:11:23,0.71,DEV-425,gcash,2025-01-20 07:11:56,unbranded,Matter project those girl opportunity will.,True
2025-03-01 00:26:09,195.68,27,Other,"06285 David Tunnel
South Crystal, WY 51579",1,134,True,True,2025-03-01 00:26:14,0.99,DEV-403,card,2025-03-01 00:26:27,branded,Bar dinner news add street particular behind.,True
2025-03-22 23:48:48,63.7,24,Male,"143 Cuevas Trail
North Teresa, SC 24246",4,67,True,True,2025-03-22 23:48:53,0.83,DEV-654,gcash,2025-03-22 23:49:02,unbranded,Public maintain still Congress.,False
2025-03-06 15:35:43,70.53,36,Female,"06285 David Tunnel
South Crystal, WY 51579",4,71,False,True,2025-03-06 15:35:48,0.78,DEV-765,gcash,2025-03-06 15:36:09,branded,Firm cost break decide again purpose exactly man.,False
2025-02-08 06:33:20,211.88,23,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",4,232,True,True,2025-02-08 06:33:25,0.91,DEV-997,cash,2025-02-08 06:33:56,unsure,System there blood other special home nature young.,False
2025-04-15 04:21:21,408.05,64,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,109,True,True,2025-04-15 04:21:26,0.83,DEV-993,gcash,2025-04-15 04:21:36,unsure,On lose risk event avoid painting ever.,True
2025-03-07 23:23:54,189.77,28,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,104,True,True,2025-03-07 23:23:59,0.99,DEV-724,gcash,2025-03-07 23:24:41,branded,Cup rather want course western activity.,False
2025-02-10 03:52:30,141.84,57,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",3,286,False,True,2025-02-10 03:52:35,0.98,DEV-829,cash,2025-02-10 03:53:24,unbranded,Over be miss campaign.,True
2025-05-23 17:13:44,440.42,18,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",5,159,True,True,2025-05-23 17:13:49,0.9,DEV-258,cash,2025-05-23 17:13:57,unsure,High even involve hold unit read economic.,True
2025-04-28 05:17:26,453.1,34,Other,"06285 David Tunnel
South Crystal, WY 51579",4,288,True,True,2025-04-28 05:17:31,0.92,DEV-828,card,2025-04-28 05:17:27,unsure,Believe specific stop floor sure.,True
2025-05-15 23:51:45,444.28,20,Male,"06285 David Tunnel
South Crystal, WY 51579",5,284,True,True,2025-05-15 23:51:50,0.74,DEV-440,cash,2025-05-15 23:52:10,unbranded,Parent you now test history age arrive.,False
2025-01-01 01:06:11,472.28,42,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,237,False,True,2025-01-01 01:06:16,0.76,DEV-518,card,2025-01-01 01:06:26,unbranded,Commercial crime of recognize force.,False
2025-05-12 03:19:43,453.37,34,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,238,True,True,2025-05-12 03:19:48,0.82,DEV-109,card,2025-05-12 03:20:35,branded,Policy size own condition moment.,False
2025-02-05 11:15:53,273.49,64,Other,"143 Cuevas Trail
North Teresa, SC 24246",5,247,False,True,2025-02-05 11:15:58,0.84,DEV-339,gcash,2025-02-05 11:16:30,unbranded,White hour son red affect particularly.,False
2025-04-12 03:53:43,186.47,18,Female,"143 Cuevas Trail
North Teresa, SC 24246",5,191,True,True,2025-04-12 03:53:48,0.72,DEV-660,cash,2025-04-12 03:54:32,unsure,Manage this family position activity they worker.,False
2025-06-07 06:19:34,308.48,29,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",3,109,True,True,2025-06-07 06:19:39,0.77,DEV-701,cash,2025-06-07 06:19:51,branded,To bed voice individual candidate adult successful.,True
2025-01-01 04:02:19,251.74,38,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",1,232,False,True,2025-01-01 04:02:24,0.86,DEV-581,gcash,2025-01-01 04:03:04,unbranded,Early soldier building make everything design control.,True
2025-05-09 08:22:08,192.43,29,Male,"143 Cuevas Trail
North Teresa, SC 24246",2,161,False,True,2025-05-09 08:22:13,0.94,DEV-138,gcash,2025-05-09 08:22:51,branded,Along study head could agency value until.,False
2025-06-14 20:58:05,106.98,56,Other,"143 Cuevas Trail
North Teresa, SC 24246",5,46,False,True,2025-06-14 20:58:10,0.84,DEV-526,card,2025-06-14 20:59:05,unsure,Recent pass note skin social we.,False
2025-05-03 21:02:25,92.13,60,Other,"06285 David Tunnel
South Crystal, WY 51579",4,33,True,True,2025-05-03 21:02:30,0.95,DEV-602,cash,2025-05-03 21:03:11,unsure,Along reach simple example but another environment when.,True
2025-03-06 01:06:56,419.39,54,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",1,182,False,True,2025-03-06 01:07:01,0.75,DEV-365,card,2025-03-06 01:06:57,unsure,Deep beat some think thing.,True
2025-06-13 06:18:17,401.65,61,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",5,69,False,True,2025-06-13 06:18:22,0.72,DEV-485,cash,2025-06-13 06:18:59,branded,Lawyer unit course suggest against everything.,False
2025-03-10 09:39:53,103.19,64,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",4,254,True,True,2025-03-10 09:39:58,0.75,DEV-958,cash,2025-03-10 09:40:44,unsure,State raise child.,True
2025-03-08 20:36:55,55.13,49,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,274,False,True,2025-03-08 20:37:00,0.76,DEV-605,gcash,2025-03-08 20:37:09,branded,Real service into society pressure.,True
2025-03-21 13:03:06,231.92,49,Other,"143 Cuevas Trail
North Teresa, SC 24246",4,286,True,True,2025-03-21 13:03:11,0.75,DEV-440,card,2025-03-21 13:03:30,unsure,Them into series like miss.,True
2025-04-02 10:43:34,285.34,51,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,246,True,True,2025-04-02 10:43:39,0.93,DEV-798,card,2025-04-02 10:44:22,unsure,Five especially hotel hundred cell.,True
2025-03-20 19:01:07,379.05,33,Other,"06285 David Tunnel
South Crystal, WY 51579",2,275,True,True,2025-03-20 19:01:12,0.96,DEV-579,cash,2025-03-20 19:01:17,branded,Traditional child accept play speak might.,True
2025-03-22 13:03:17,93.26,38,Other,"143 Cuevas Trail
North Teresa, SC 24246",4,114,True,True,2025-03-22 13:03:22,0.77,DEV-101,cash,2025-03-22 13:04:04,branded,Guess or maybe.,True
2025-03-28 10:11:53,77.53,23,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,160,True,True,2025-03-28 10:11:58,0.76,DEV-403,card,2025-03-28 10:12:43,unbranded,Each should experience study for theory within together.,True
2025-02-19 15:06:02,493.43,64,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,83,False,True,2025-02-19 15:06:07,0.8,DEV-860,gcash,2025-02-19 15:06:38,branded,Pretty offer worker cause reveal door rather.,False
2025-03-08 08:52:47,409.93,60,Female,"06285 David Tunnel
South Crystal, WY 51579",5,141,True,True,2025-03-08 08:52:52,0.84,DEV-952,cash,2025-03-08 08:53:24,branded,Month indicate modern soldier entire born which.,True
2025-03-21 22:32:59,415.1,56,Male,"06285 David Tunnel
South Crystal, WY 51579",5,269,False,True,2025-03-21 22:33:04,0.84,DEV-524,card,2025-03-21 22:33:12,branded,Land street any would radio character respond.,False
2025-06-16 05:19:44,138.22,47,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,136,False,True,2025-06-16 05:19:49,0.71,DEV-370,cash,2025-06-16 05:19:51,unbranded,Knowledge indeed line course.,False
2025-06-18 17:28:43,304.53,61,Other,"06285 David Tunnel
South Crystal, WY 51579",1,242,False,True,2025-06-18 17:28:48,0.85,DEV-451,card,2025-06-18 17:28:54,branded,Point top recognize eye.,False
2025-02-04 04:35:16,250.84,30,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,212,False,True,2025-02-04 04:35:21,0.99,DEV-968,cash,2025-02-04 04:35:52,unbranded,Spring draw should brother success me forward.,False
2025-02-24 13:52:17,331.04,63,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",4,287,True,True,2025-02-24 13:52:22,0.79,DEV-653,card,2025-02-24 13:53:12,unbranded,Go father pick.,True
2025-06-02 04:00:07,359.01,53,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,50,False,True,2025-06-02 04:00:12,0.83,DEV-442,cash,2025-06-02 04:00:33,branded,Address information total catch government arm occur amount.,True
2025-05-22 16:28:49,412.78,62,Other,"06285 David Tunnel
South Crystal, WY 51579",5,228,False,True,2025-05-22 16:28:54,0.98,DEV-526,card,2025-05-22 16:29:24,unsure,Join word three data owner grow side.,True
2025-02-26 03:03:00,185.67,35,Other,"143 Cuevas Trail
North Teresa, SC 24246",1,32,True,True,2025-02-26 03:03:05,0.74,DEV-510,card,2025-02-26 03:04:00,unbranded,Write behind authority member avoid lot sign.,True
2025-04-25 09:55:23,263.5,20,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,31,False,True,2025-04-25 09:55:28,0.94,DEV-545,cash,2025-04-25 09:56:15,unsure,Clear speech shake step major soldier.,True
2025-01-05 21:55:16,360.75,27,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,217,True,True,2025-01-05 21:55:21,0.87,DEV-140,cash,2025-01-05 21:56:08,unsure,Support already mouth the.,True
2025-01-12 18:30:16,334.85,24,Female,"06285 David Tunnel
South Crystal, WY 51579",3,35,True,True,2025-01-12 18:30:21,0.95,DEV-165,card,2025-01-12 18:31:06,unbranded,Should dog individual drive themselves into budget together.,True
2025-05-08 10:54:59,263.12,22,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,267,True,True,2025-05-08 10:55:04,0.87,DEV-465,card,2025-05-08 10:55:16,unsure,Begin reflect cover including send might.,False
2025-03-28 08:38:19,461.54,27,Male,"06285 David Tunnel
South Crystal, WY 51579",1,131,True,True,2025-03-28 08:38:24,0.86,DEV-741,cash,2025-03-28 08:39:05,branded,Director ready wrong figure entire.,True
2025-04-08 15:00:11,244.34,26,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,79,False,True,2025-04-08 15:00:16,0.77,DEV-932,cash,2025-04-08 15:00:22,branded,City despite cause animal.,True
2025-01-25 15:33:12,147.51,56,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,148,False,True,2025-01-25 15:33:17,0.77,DEV-749,gcash,2025-01-25 15:33:34,unsure,Whether story per national.,True
2025-05-13 22:24:16,370.91,51,Other,"143 Cuevas Trail
North Teresa, SC 24246",4,243,True,True,2025-05-13 22:24:21,0.83,DEV-803,card,2025-05-13 22:24:58,branded,Old authority authority production risk.,False
2025-03-09 02:42:18,60.05,50,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,122,False,True,2025-03-09 02:42:23,0.73,DEV-222,card,2025-03-09 02:42:58,unsure,Everyone character consumer.,True
2025-06-15 22:21:40,390.04,37,Male,"06285 David Tunnel
South Crystal, WY 51579",4,265,True,True,2025-06-15 22:21:45,0.73,DEV-742,card,2025-06-15 22:21:50,branded,Owner situation floor home.,False
2025-02-23 23:47:55,195.35,65,Other,"06285 David Tunnel
South Crystal, WY 51579",3,101,False,True,2025-02-23 23:48:00,0.82,DEV-290,cash,2025-02-23 23:48:05,unbranded,Fire explain money.,False
2025-01-13 01:17:25,60.2,18,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,186,False,True,2025-01-13 01:17:30,0.9,DEV-149,cash,2025-01-13 01:18:22,branded,Red man certain true wind ago push.,False
2025-01-10 14:29:52,361.29,35,Other,"06285 David Tunnel
South Crystal, WY 51579",5,224,True,True,2025-01-10 14:29:57,0.82,DEV-359,cash,2025-01-10 14:30:34,unsure,It herself light see spring treat data anything.,False
2025-02-09 18:12:29,158.67,60,Female,"06285 David Tunnel
South Crystal, WY 51579",1,202,False,True,2025-02-09 18:12:34,0.98,DEV-326,gcash,2025-02-09 18:12:39,branded,Arrive dream bit ok.,True
2025-02-10 04:12:32,243.21,22,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,264,False,True,2025-02-10 04:12:37,0.78,DEV-968,gcash,2025-02-10 04:13:14,branded,Score water imagine add.,False
2025-02-20 09:25:05,454.4,40,Male,"06285 David Tunnel
South Crystal, WY 51579",2,205,False,True,2025-02-20 09:25:10,0.92,DEV-360,gcash,2025-02-20 09:25:27,branded,Commercial anyone activity pretty end.,True
2025-01-25 01:34:55,227.14,44,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,152,False,True,2025-01-25 01:35:00,0.98,DEV-760,gcash,2025-01-25 01:35:01,unsure,Traditional pressure food.,True
2025-06-11 11:53:32,330.04,28,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,176,False,True,2025-06-11 11:53:37,0.94,DEV-980,cash,2025-06-11 11:54:13,branded,Owner final TV claim marriage force strong.,True
2025-03-08 16:15:10,295.82,39,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",1,53,False,True,2025-03-08 16:15:15,0.97,DEV-186,card,2025-03-08 16:15:55,unsure,None school run this arm explain.,True
2025-01-09 09:27:45,486.95,53,Female,"143 Cuevas Trail
North Teresa, SC 24246",4,231,True,True,2025-01-09 09:27:50,0.81,DEV-638,card,2025-01-09 09:28:34,branded,One performance choose couple contain myself.,False
2025-02-17 23:44:09,473.31,36,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",1,102,True,True,2025-02-17 23:44:14,0.77,DEV-837,card,2025-02-17 23:45:03,branded,Successful tend author owner huge.,False
2025-04-09 21:42:23,129.23,43,Male,"06285 David Tunnel
South Crystal, WY 51579",2,57,True,True,2025-04-09 21:42:28,0.77,DEV-178,cash,2025-04-09 21:42:47,unbranded,Plant mouth forget happen decision remain.,False
2025-05-17 18:50:25,285.54,44,Male,"06285 David Tunnel
South Crystal, WY 51579",3,53,False,True,2025-05-17 18:50:30,0.71,DEV-843,cash,2025-05-17 18:50:26,unbranded,Become recently phone herself year leg every.,False
2025-02-26 06:03:29,274.93,48,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,104,True,True,2025-02-26 06:03:34,0.91,DEV-915,card,2025-02-26 06:04:10,unbranded,Another chance my born.,True
2025-05-15 08:58:12,231.26,42,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,161,True,True,2025-05-15 08:58:17,0.99,DEV-798,gcash,2025-05-15 08:58:21,unbranded,Land TV speak detail where between.,True
2025-05-23 02:00:19,82.89,47,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,150,False,True,2025-05-23 02:00:24,0.89,DEV-974,gcash,2025-05-23 02:00:52,unsure,Ten probably maintain budget executive little.,False
2025-06-15 01:58:59,296.37,57,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,286,True,True,2025-06-15 01:59:04,0.95,DEV-330,card,2025-06-15 01:59:32,branded,Process billion section term part.,True
2025-06-05 05:09:54,271.8,64,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,210,False,True,2025-06-05 05:09:59,0.95,DEV-981,gcash,2025-06-05 05:10:14,unbranded,Site mention on.,True
2025-06-05 00:06:34,104.34,46,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",5,284,True,True,2025-06-05 00:06:39,1.0,DEV-156,cash,2025-06-05 00:06:40,branded,Friend would how provide American agency.,True
2025-03-07 19:19:26,99.64,27,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,233,False,True,2025-03-07 19:19:31,0.83,DEV-694,cash,2025-03-07 19:20:07,unbranded,Become ten success.,False
2025-03-01 20:59:24,293.37,20,Male,"06285 David Tunnel
South Crystal, WY 51579",4,155,True,True,2025-03-01 20:59:29,0.91,DEV-937,cash,2025-03-01 20:59:55,branded,Break employee tree commercial here everyone nation.,True
2025-05-28 16:10:14,235.87,40,Male,"06285 David Tunnel
South Crystal, WY 51579",1,55,False,True,2025-05-28 16:10:19,0.95,DEV-501,card,2025-05-28 16:11:06,unsure,Institution painting husband consider.,False
