id,created_at,store_id,brand_id,category,amount
02ab302a,2025-06-19T16:42:00,9,41,Beverages,23.68
e3ff2469,2025-05-15T11:50:00,2,1,Snacks,21.17
3c286ce3,2025-05-25T21:56:00,3,8,Bakery,87.69
077be902,2025-06-15T21:16:00,9,30,Frozen,34.91
f18fdd6d,2025-06-26T06:06:00,5,6,Dairy,198.31
e26cc91d,2025-06-02T11:39:00,3,25,Snacks,138.6
4eee3a14,2025-05-24T02:44:00,1,40,Beverages,248.07
5d27b9f2,2025-05-16T02:31:00,3,22,Snacks,132.91
4a5ecc33,2025-06-19T00:18:00,4,31,Dairy,12.3
e2282b87,2025-06-05T18:23:00,7,7,Frozen,195.09
594a8921,2025-06-06T23:11:00,4,11,Snacks,157.16
b9eb8841,2025-06-14T08:03:00,10,48,Beverages,244.15
704d5e09,2025-05-21T23:20:00,8,36,Bakery,99.88
f0a8f750,2025-06-28T19:37:00,6,13,Beverages,13.91
92614eac,2025-05-18T10:52:00,1,37,Dairy,9.19
a7f68497,2025-06-04T05:49:00,6,27,Beverages,242.55
4d364ead,2025-06-12T12:29:00,2,9,Beverages,150.69
2fb219bf,2025-06-21T10:25:00,2,38,Snacks,120.99
3c904838,2025-06-20T17:19:00,9,47,Dairy,34.34
eee377b7,2025-05-04T06:57:00,6,16,Dairy,136.58
324b951c,2025-06-09T01:49:00,5,3,Beverages,18.45
7ce2253d,2025-05-28T15:48:00,3,45,Dairy,204.84
ac0e14de,2025-05-15T06:18:00,5,22,Bakery,245.42
4b7b8499,2025-06-18T15:54:00,6,5,Bakery,80.55
865783b9,2025-05-28T14:58:00,7,2,Beverages,245.41
7df46df9,2025-05-31T03:59:00,3,46,Beverages,218.03
4c4097f4,2025-06-18T02:46:00,10,39,Beverages,93.82
2df44906,2025-05-09T23:52:00,5,50,Dairy,82.99
9c4702d8,2025-05-12T14:17:00,3,37,Snacks,147.65
717f1e7f,2025-05-08T12:13:00,4,4,Dairy,81.31
3aec8b45,2025-06-20T09:56:00,9,6,Frozen,234.13
52312dc5,2025-06-20T00:53:00,5,36,Dairy,29.61
31f70111,2025-06-07T01:47:00,1,20,Bakery,27.78
4dbcdb83,2025-05-31T16:01:00,5,48,Beverages,38.54
5bce962b,2025-05-09T22:02:00,10,1,Beverages,223.39
e8cc7f1e,2025-05-05T04:53:00,8,24,Bakery,137.78
20ef761c,2025-05-25T09:20:00,3,38,Frozen,224.28
5223b27b,2025-05-23T20:50:00,2,22,Snacks,50.36
d15dfc1e,2025-06-22T03:01:00,2,41,Beverages,120.23
cfc17141,2025-05-12T20:41:00,3,48,Frozen,63.45
d9fcf8b1,2025-06-07T11:05:00,1,44,Frozen,219.39
0a9f5658,2025-06-22T19:48:00,4,32,Frozen,63.29
6f00bdfc,2025-06-09T10:44:00,4,40,Bakery,52.16
d3613e79,2025-06-18T08:57:00,5,23,Snacks,104.11
fa4dfb28,2025-06-24T02:33:00,7,38,Dairy,70.99
6feb02f6,2025-06-26T10:30:00,2,46,Bakery,67.47
de0d3730,2025-06-25T10:12:00,8,1,Beverages,104.36
21acc516,2025-05-18T17:36:00,5,45,Snacks,146.27
64dd19fb,2025-06-28T15:53:00,10,8,Snacks,37.45
c0c13b21,2025-05-04T23:49:00,4,16,Beverages,184.16
0502081e,2025-06-06T06:16:00,3,14,Dairy,240.05
c140f3cb,2025-06-22T15:10:00,1,42,Snacks,180.72
8285a6ab,2025-05-02T14:03:00,7,7,Dairy,55.55
2ac72542,2025-05-14T11:24:00,3,47,Beverages,217.86
d22d7333,2025-05-30T22:13:00,7,25,Frozen,171.68
4601f982,2025-06-10T16:38:00,4,41,Snacks,55.66
8580dcb6,2025-06-02T11:31:00,4,43,Snacks,125.03
10e9fe01,2025-05-26T06:20:00,7,4,Dairy,5.75
583e285d,2025-06-12T12:42:00,3,4,Beverages,188.34
d94fff01,2025-06-18T01:18:00,5,14,Bakery,32.05
11f2730b,2025-05-27T11:25:00,3,19,Dairy,48.38
9f4a3862,2025-05-02T14:04:00,8,49,Frozen,21.0
4f2e7f21,2025-06-11T16:42:00,6,20,Snacks,115.09
348803ac,2025-05-26T10:05:00,8,25,Dairy,44.31
f3eaeabc,2025-05-21T09:49:00,8,9,Beverages,196.35
936c21bc,2025-06-29T01:30:00,8,25,Snacks,246.69
3cb15167,2025-06-20T13:18:00,9,42,Snacks,31.91
b031f10c,2025-06-04T02:05:00,9,17,Beverages,71.59
4b9fc35e,2025-06-30T06:03:00,9,20,Bakery,9.97
d5553159,2025-06-21T22:58:00,2,16,Dairy,66.76
85006a62,2025-05-23T13:40:00,9,40,Frozen,200.75
8dfe41d5,2025-06-18T13:37:00,3,41,Bakery,244.48
42ce62fc,2025-05-01T15:21:00,3,2,Dairy,193.28
39ea47ce,2025-06-20T17:57:00,7,37,Dairy,5.36
be255c61,2025-05-18T22:31:00,3,7,Dairy,181.62
23ccb0e4,2025-06-09T00:05:00,5,45,Dairy,148.62
c317853f,2025-06-27T13:44:00,7,43,Frozen,143.48
23f9e94c,2025-06-02T19:37:00,2,25,Bakery,158.03
18f10c6b,2025-05-23T14:57:00,6,3,Dairy,92.44
980efd55,2025-05-23T06:50:00,9,22,Bakery,60.76
675e732b,2025-06-21T12:39:00,1,45,Beverages,30.28
9d681a75,2025-05-13T19:16:00,4,27,Beverages,55.22
35a76484,2025-06-07T20:48:00,9,48,Beverages,30.14
f1f2901f,2025-06-20T06:21:00,8,46,Snacks,59.08
11efcac1,2025-05-20T20:39:00,4,24,Beverages,13.97
e40cef44,2025-05-02T09:33:00,10,27,Beverages,247.87
7ee33bb5,2025-06-28T20:41:00,10,29,Snacks,27.9
ca44fb59,2025-05-22T21:05:00,10,8,Beverages,202.33
060a4278,2025-06-24T19:03:00,9,48,Snacks,15.82
cf797ef5,2025-05-26T13:17:00,9,11,Beverages,231.93
c1955352,2025-06-14T21:26:00,4,27,Dairy,29.52
16f9501c,2025-06-16T04:21:00,10,15,Frozen,73.03
279bee60,2025-06-09T05:01:00,6,23,Bakery,141.29
e464c85d,2025-05-16T06:54:00,1,48,Beverages,245.27
522680df,2025-06-22T08:54:00,1,43,Dairy,52.17
004ad7b4,2025-05-15T14:52:00,4,48,Beverages,184.45
c6075181,2025-05-19T03:51:00,4,13,Snacks,77.27
a063d3b6,2025-05-06T21:51:00,8,15,Frozen,37.96
21422d24,2025-05-12T01:30:00,4,24,Dairy,209.51
0f0d93f2,2025-06-09T15:19:00,3,45,Beverages,209.24
9d8cca42,2025-05-15T19:29:00,8,25,Beverages,46.99
4c1742f1,2025-05-04T12:44:00,9,12,Bakery,31.59
d0a6cde1,2025-05-15T16:08:00,4,5,Snacks,106.69
a564ae46,2025-06-09T21:26:00,4,45,Snacks,70.2
79680105,2025-06-17T16:31:00,9,44,Frozen,237.74
afbdfffa,2025-06-24T04:33:00,10,22,Bakery,43.56
4d441044,2025-06-24T10:12:00,9,43,Frozen,57.82
5949bdda,2025-06-11T04:59:00,7,12,Frozen,209.99
13fcce05,2025-06-10T20:16:00,5,21,Dairy,153.54
dfddae23,2025-05-03T03:45:00,4,26,Dairy,97.0
6e31258c,2025-06-19T01:42:00,8,6,Frozen,33.26
ac9def28,2025-05-12T20:57:00,1,15,Frozen,237.64
e57969e8,2025-05-11T15:12:00,9,31,Bakery,227.79
bde36946,2025-06-23T04:28:00,3,4,Frozen,49.05
4b72b349,2025-05-22T10:22:00,3,16,Beverages,129.56
b079d553,2025-06-25T13:47:00,9,5,Snacks,137.06
d9e6a622,2025-05-08T22:33:00,6,34,Frozen,27.92
51536ff2,2025-05-25T02:28:00,6,36,Snacks,207.89
e3f6cc83,2025-05-05T08:09:00,7,32,Snacks,39.23
230eab13,2025-05-21T09:42:00,2,34,Snacks,158.09
63287efa,2025-05-07T20:03:00,7,47,Frozen,24.64
671b9dfa,2025-05-30T15:04:00,8,11,Dairy,248.22
0bf3c404,2025-06-01T01:40:00,1,3,Beverages,196.11
4a37234e,2025-05-03T12:52:00,1,6,Dairy,45.41
575fcf46,2025-06-28T07:38:00,10,6,Beverages,173.55
70d0a4ae,2025-06-14T02:16:00,2,29,Frozen,163.65
618b41a8,2025-05-06T13:03:00,10,2,Snacks,247.16
38401763,2025-05-29T19:25:00,7,44,Beverages,199.7
83c2a6d2,2025-06-16T05:02:00,5,49,Dairy,68.9
80f8aeeb,2025-05-09T01:46:00,9,10,Frozen,168.7
00c76ecf,2025-06-19T11:40:00,8,19,Bakery,132.94
24d1c952,2025-05-08T07:20:00,3,12,Dairy,127.85
d4f8364c,2025-05-05T04:45:00,6,25,Bakery,14.89
cf03c83e,2025-06-09T21:35:00,8,2,Beverages,151.81
72be6dba,2025-05-01T14:06:00,5,16,Bakery,89.61
4ebccba8,2025-06-01T09:59:00,2,24,Frozen,72.39
c86bbb95,2025-05-14T23:35:00,7,25,Frozen,35.12
8325e2e7,2025-06-07T22:09:00,3,18,Frozen,60.82
b48ebcf2,2025-05-30T14:38:00,6,43,Beverages,94.72
518ad36f,2025-05-16T19:53:00,10,25,Beverages,140.37
de8c58a7,2025-05-04T22:01:00,8,4,Bakery,55.94
9d2785f8,2025-06-07T16:03:00,10,40,Frozen,117.71
b1a66ff6,2025-06-02T15:40:00,1,50,Frozen,195.76
d0ba1b60,2025-06-18T04:40:00,3,9,Beverages,19.87
90425a65,2025-05-05T14:38:00,2,26,Dairy,209.55
59bed253,2025-05-12T15:27:00,9,34,Beverages,69.09
e72589b1,2025-05-24T21:03:00,3,36,Bakery,127.12
59f522a1,2025-05-23T23:58:00,9,13,Bakery,180.95
0f154a1b,2025-05-18T10:00:00,9,42,Beverages,102.93
31c83767,2025-05-23T09:09:00,3,44,Beverages,39.67
574f29b7,2025-06-06T17:59:00,10,44,Dairy,182.87
c9201cc3,2025-06-17T19:43:00,10,42,Dairy,104.87
2bcc82d8,2025-05-15T18:27:00,1,16,Bakery,190.34
de6b2ff6,2025-05-13T05:06:00,6,47,Frozen,110.57
63a78f72,2025-05-10T19:23:00,5,50,Dairy,25.13
28144e1d,2025-05-05T01:04:00,7,19,Bakery,43.38
a35cfab7,2025-06-04T08:17:00,5,3,Snacks,103.8
25f8fed4,2025-05-22T04:25:00,6,22,Frozen,172.38
914db5c9,2025-05-28T01:53:00,4,47,Beverages,168.82
6634051f,2025-06-13T02:21:00,7,20,Bakery,199.06
85d150f4,2025-05-27T18:49:00,9,37,Frozen,128.78
027ce1c4,2025-05-03T09:08:00,4,47,Beverages,95.25
56debf51,2025-06-20T22:47:00,9,34,Snacks,208.45
4bbe9afe,2025-05-26T09:41:00,6,47,Snacks,119.09
7fc579e0,2025-05-06T22:24:00,6,3,Dairy,173.27
4335806d,2025-05-06T13:39:00,5,16,Snacks,229.54
d19e7c61,2025-05-20T08:25:00,6,13,Frozen,68.14
e13f2e96,2025-05-30T00:17:00,2,26,Snacks,202.64
9e800022,2025-05-10T15:12:00,2,7,Frozen,116.41
d2380134,2025-06-12T18:58:00,2,35,Beverages,153.58
61b9bc8b,2025-05-19T09:53:00,4,38,Beverages,159.56
72961c0c,2025-05-19T08:30:00,8,14,Snacks,104.22
c300a025,2025-05-30T17:38:00,4,3,Bakery,214.43
f2b3834d,2025-05-08T07:51:00,2,49,Frozen,191.53
6f2cb05f,2025-06-15T12:59:00,6,25,Beverages,118.12
05dcdf17,2025-06-15T21:45:00,7,50,Frozen,181.47
dd90bd04,2025-06-18T01:43:00,1,1,Snacks,56.13
788ccc9e,2025-05-03T18:02:00,1,38,Beverages,86.97
2cd518e8,2025-06-08T02:37:00,2,36,Snacks,210.21
5606c01c,2025-06-18T00:24:00,1,16,Bakery,86.79
87182369,2025-06-28T07:11:00,8,17,Dairy,206.65
1469fba8,2025-06-24T14:08:00,2,47,Bakery,229.58
a9a078db,2025-06-26T20:43:00,4,26,Dairy,154.39
889c8546,2025-06-01T19:23:00,3,4,Beverages,81.25
be2ebaf8,2025-05-07T18:54:00,2,34,Frozen,75.27
2169cfce,2025-06-19T09:57:00,5,15,Snacks,102.27
aa24e4af,2025-06-13T18:46:00,6,2,Frozen,39.13
ca6854c7,2025-06-07T09:42:00,4,11,Snacks,235.69
542e8db4,2025-06-25T13:04:00,10,33,Snacks,23.01
1453eca4,2025-06-11T09:51:00,5,22,Dairy,107.48
48d36414,2025-05-09T17:28:00,5,3,Dairy,36.86
042f2fd2,2025-06-19T03:08:00,7,48,Beverages,208.25
317a8092,2025-06-27T17:18:00,1,50,Dairy,63.22
d233d3f0,2025-06-06T07:58:00,7,28,Beverages,132.24
5b956e99,2025-05-10T01:40:00,2,48,Snacks,109.5
fbeaf9c3,2025-05-02T23:15:00,1,13,Beverages,132.46
3003946f,2025-05-19T19:51:00,6,25,Bakery,221.71
1713c0ed,2025-05-09T09:04:00,1,25,Snacks,172.8
9b1bbdae,2025-05-07T22:46:00,6,48,Snacks,29.49
1933974c,2025-05-17T07:24:00,4,17,Dairy,92.17
61d1d360,2025-06-09T10:53:00,9,36,Snacks,111.88
7a11cddd,2025-05-11T05:37:00,8,41,Bakery,109.0
efc1387c,2025-06-21T10:20:00,3,40,Snacks,246.06
208adf6c,2025-05-25T08:14:00,5,48,Beverages,33.38
2493a0fa,2025-05-29T00:06:00,9,1,Frozen,246.36
2fdccc96,2025-05-18T23:57:00,6,20,Snacks,121.84
73820495,2025-06-20T10:07:00,9,9,Bakery,16.3
214342e4,2025-05-22T14:37:00,6,40,Beverages,18.08
0db1058d,2025-06-04T01:30:00,8,45,Beverages,153.39
f7500051,2025-05-05T15:44:00,9,24,Frozen,147.31
eb874625,2025-05-07T05:38:00,5,19,Frozen,49.54
5e7f1555,2025-05-02T18:27:00,8,17,Frozen,202.79
a4ff8237,2025-06-07T00:03:00,10,46,Frozen,157.83
862dbc5f,2025-06-27T07:26:00,7,50,Frozen,145.32
79ef5303,2025-06-04T13:05:00,5,36,Frozen,191.08
9d8b3239,2025-06-11T20:35:00,2,34,Dairy,40.57
4ca266a0,2025-06-03T15:56:00,10,25,Frozen,65.81
c7885115,2025-05-31T09:40:00,10,7,Dairy,10.21
22dccd00,2025-06-15T21:13:00,5,37,Frozen,199.11
190775df,2025-05-19T00:47:00,3,13,Beverages,50.31
fbc2daea,2025-05-21T15:12:00,5,50,Snacks,195.19
1bf37e3f,2025-06-09T11:04:00,7,37,Frozen,240.35
17cf320a,2025-05-06T07:39:00,7,40,Beverages,247.56
143355d8,2025-06-13T09:14:00,3,26,Beverages,117.01
8380e74b,2025-06-08T08:29:00,1,42,Bakery,47.61
3b894676,2025-05-20T23:39:00,5,36,Snacks,132.4
2eb5c729,2025-05-21T09:27:00,6,43,Frozen,227.43
d42ad787,2025-06-29T12:21:00,4,34,Snacks,166.03
cd279463,2025-06-21T09:51:00,1,19,Beverages,224.83
4f2d58bd,2025-06-07T10:08:00,2,10,Frozen,154.45
20c82ed0,2025-06-01T09:40:00,1,36,Snacks,104.53
87db9049,2025-06-02T23:38:00,9,44,Snacks,111.37
0826f3fc,2025-05-25T13:10:00,2,36,Bakery,145.36
80f6ec78,2025-06-01T17:02:00,7,41,Beverages,231.25
c8704eca,2025-05-21T01:14:00,1,36,Bakery,203.14
e8d7c636,2025-05-10T06:38:00,3,50,Snacks,202.77
d8f92454,2025-05-29T21:16:00,10,22,Beverages,66.72
4ef8f1fe,2025-05-18T19:31:00,5,26,Frozen,41.49
361c39c8,2025-06-23T19:39:00,5,33,Dairy,158.38
30c9f00e,2025-05-05T00:36:00,1,11,Bakery,189.32
df16cb7a,2025-05-01T10:08:00,1,43,Frozen,111.39
18b2e9cf,2025-06-05T21:26:00,7,5,Beverages,33.61
f86cb3d8,2025-06-05T13:49:00,9,13,Beverages,24.9
1c33194e,2025-05-18T22:20:00,10,22,Beverages,16.74
b1416802,2025-05-07T08:39:00,7,34,Beverages,154.96
8eccf434,2025-05-26T18:01:00,2,19,Frozen,22.92
dfdad23b,2025-05-30T14:05:00,1,30,Bakery,194.55
20355594,2025-06-27T15:14:00,9,13,Frozen,237.61
6aad3bbd,2025-06-28T18:37:00,7,41,Snacks,17.32
aebe9cd7,2025-06-03T20:41:00,4,41,Dairy,71.18
060c59c3,2025-06-15T09:55:00,8,29,Frozen,73.97
72b453fc,2025-05-16T02:34:00,1,46,Bakery,221.93
4321a8e1,2025-06-07T00:50:00,7,43,Snacks,151.1
fe413eb3,2025-06-01T16:40:00,1,36,Beverages,187.74
e7984086,2025-06-15T02:59:00,8,25,Beverages,245.59
00298071,2025-06-21T19:10:00,10,5,Dairy,10.57
66c50fa3,2025-06-18T00:39:00,9,17,Beverages,242.72
e1f70035,2025-05-19T09:29:00,4,30,Snacks,26.85
c95467e8,2025-05-13T09:48:00,6,23,Snacks,54.64
b48577ea,2025-06-06T20:40:00,2,30,Frozen,232.16
a7619c47,2025-06-12T14:10:00,1,14,Snacks,171.12
91af08e1,2025-05-08T11:41:00,10,11,Beverages,98.06
0d997bfc,2025-05-21T06:07:00,7,16,Frozen,244.99
0decabac,2025-05-30T06:08:00,3,30,Bakery,138.8
dac722d4,2025-06-01T17:35:00,7,8,Snacks,58.47
1f401534,2025-05-08T02:23:00,9,19,Dairy,69.83
47cbc5fa,2025-05-05T19:26:00,3,38,Dairy,16.71
0c509e11,2025-06-06T08:10:00,5,33,Beverages,243.4
c673e8bb,2025-05-09T22:28:00,7,18,Dairy,248.76
94c6cb90,2025-05-22T20:39:00,8,14,Dairy,208.84
d2624f2e,2025-06-06T14:13:00,8,35,Beverages,232.28
8678cb73,2025-06-12T11:53:00,8,43,Frozen,46.73
896621c3,2025-05-18T07:44:00,2,1,Snacks,161.57
f0f5dba1,2025-06-15T01:51:00,10,35,Snacks,30.07
8b8f685b,2025-05-18T22:27:00,5,34,Bakery,47.05
fae22200,2025-06-20T01:01:00,6,48,Bakery,197.18
94a92a16,2025-06-25T12:54:00,8,15,Bakery,217.31
af8f68aa,2025-05-22T10:00:00,9,16,Beverages,212.78
81e352c3,2025-05-17T11:08:00,9,44,Dairy,105.06
a1a9437c,2025-06-01T03:24:00,4,37,Bakery,240.14
6e35e948,2025-05-03T10:03:00,8,45,Frozen,138.43
4f8d987a,2025-06-28T06:47:00,7,26,Beverages,116.13
b6e55f7c,2025-05-06T21:27:00,7,32,Snacks,225.58
74a2d0a0,2025-06-17T12:11:00,3,1,Dairy,192.31
798d381a,2025-06-04T13:38:00,9,10,Beverages,166.43
6a86b6f2,2025-05-16T21:25:00,3,15,Dairy,85.33
5aa01c36,2025-05-15T19:48:00,2,26,Dairy,8.63
91aee20a,2025-05-31T19:55:00,9,29,Beverages,173.25
f095adb9,2025-06-07T04:35:00,10,10,Beverages,133.1
8ab2c43d,2025-05-17T04:34:00,2,37,Snacks,85.21
caa60cf2,2025-06-06T13:17:00,8,49,Frozen,238.95
b2e96f96,2025-06-21T01:56:00,10,35,Dairy,62.63
56f6bf39,2025-06-27T01:55:00,10,35,Dairy,196.92
b7ba781e,2025-05-02T19:18:00,3,9,Beverages,213.46
24bff236,2025-05-04T10:04:00,10,45,Snacks,167.27
1d61cd62,2025-06-19T16:38:00,7,47,Frozen,180.6
0debcb9d,2025-05-24T03:49:00,9,19,Snacks,78.04
9115503c,2025-06-25T10:56:00,6,48,Frozen,130.49
0929690c,2025-06-27T15:11:00,2,42,Beverages,74.47
52e17427,2025-06-11T11:06:00,9,33,Bakery,240.8
e9bb8658,2025-05-04T14:12:00,8,6,Dairy,231.29
eb5e62d7,2025-05-22T17:58:00,9,26,Bakery,100.67
700d2928,2025-05-19T04:08:00,9,50,Snacks,11.42
6456f169,2025-06-26T08:45:00,8,18,Bakery,196.16
1afd71a2,2025-06-26T05:21:00,2,47,Bakery,126.25
f377524a,2025-06-18T18:36:00,8,25,Frozen,41.73
e93f1389,2025-06-27T02:21:00,10,28,Frozen,126.82
c6a2ba28,2025-05-15T08:13:00,3,21,Frozen,146.32
c95727c4,2025-06-15T06:57:00,1,42,Frozen,82.97
399ad32e,2025-06-18T01:32:00,1,26,Snacks,172.17
b722229b,2025-05-22T22:47:00,6,4,Dairy,221.34
f38219d1,2025-06-03T03:12:00,7,25,Frozen,86.31
4dee3162,2025-06-11T21:32:00,10,3,Beverages,169.89
f6f19710,2025-05-16T14:49:00,5,35,Snacks,195.7
e72327da,2025-06-01T12:29:00,6,18,Dairy,49.73
e2a43657,2025-06-17T23:47:00,7,30,Frozen,101.55
71aaf39e,2025-05-14T02:36:00,6,40,Dairy,50.49
65c4b54d,2025-05-23T18:45:00,3,44,Frozen,186.14
ab50f34b,2025-05-25T20:11:00,7,15,Snacks,138.81
1de235ab,2025-06-22T10:51:00,2,22,Bakery,45.28
39e2f733,2025-05-08T13:54:00,6,12,Frozen,191.57
0a68649a,2025-06-14T07:47:00,3,22,Bakery,46.08
a81d3dbb,2025-06-22T17:04:00,3,26,Frozen,59.3
8b5fac67,2025-05-21T13:33:00,6,34,Frozen,196.51
52334fc2,2025-06-04T00:23:00,2,15,Frozen,31.02
b88541cd,2025-06-05T22:37:00,6,24,Beverages,238.15
9a7cabc9,2025-06-14T21:37:00,9,17,Bakery,237.65
5163290a,2025-06-21T04:27:00,6,2,Frozen,83.51
9d776eaf,2025-06-14T17:32:00,5,17,Snacks,6.86
9f149e57,2025-05-29T05:49:00,10,8,Frozen,206.96
a20f8568,2025-05-08T02:46:00,2,31,Frozen,123.64
39e93082,2025-05-05T14:25:00,4,34,Dairy,147.58
8d267e4b,2025-05-25T19:55:00,1,6,Dairy,56.5
249f7a37,2025-05-29T07:55:00,2,21,Dairy,116.15
3442a597,2025-05-31T01:50:00,6,13,Beverages,58.07
982da42c,2025-05-17T03:02:00,6,40,Snacks,205.3
b80786b9,2025-06-13T15:31:00,9,7,Snacks,200.71
97537855,2025-06-11T01:12:00,6,3,Beverages,240.15
93fb8fc9,2025-05-25T12:32:00,3,45,Beverages,74.45
973e387c,2025-05-09T06:21:00,1,50,Dairy,48.44
c8f90574,2025-06-05T04:31:00,10,34,Beverages,175.54
c5008768,2025-06-18T00:05:00,8,36,Beverages,153.24
0d67b4a4,2025-05-13T07:33:00,8,1,Dairy,93.44
6658d18b,2025-05-22T17:23:00,9,34,Frozen,214.83
d3158935,2025-06-02T00:54:00,7,11,Snacks,234.12
517b03c4,2025-06-21T01:40:00,7,27,Beverages,239.11
38d23d64,2025-06-23T10:49:00,9,27,Bakery,137.03
cbf0df96,2025-05-26T18:39:00,5,11,Snacks,125.71
2bb975a8,2025-06-01T02:07:00,9,22,Dairy,137.63
67c2c0c6,2025-06-01T05:43:00,10,28,Dairy,200.17
2570328f,2025-05-30T05:12:00,10,19,Snacks,128.0
73da079b,2025-05-29T01:16:00,10,8,Beverages,204.04
c5c919ea,2025-06-09T07:12:00,6,2,Snacks,233.48
5ae49ee0,2025-05-01T21:40:00,1,3,Snacks,201.4
30ed25d6,2025-06-04T05:44:00,4,38,Snacks,22.82
f7002ab4,2025-05-22T20:28:00,3,42,Beverages,200.83
b6c31639,2025-05-30T05:19:00,2,14,Beverages,84.37
4b35121c,2025-06-14T01:43:00,1,34,Snacks,160.19
1d968c32,2025-06-09T01:55:00,9,48,Snacks,172.09
347422c8,2025-05-27T04:12:00,5,19,Frozen,133.57
2fb0a19a,2025-06-05T04:49:00,7,38,Frozen,248.8
01fbbaa2,2025-06-14T23:47:00,3,32,Snacks,108.65
4d61d9c7,2025-06-28T08:15:00,8,47,Dairy,162.57
38396a08,2025-05-14T23:02:00,1,9,Dairy,212.26
0904c85b,2025-05-16T14:21:00,6,19,Snacks,237.68
d7892232,2025-05-07T16:01:00,9,14,Snacks,178.35
7b620b2d,2025-05-10T23:15:00,3,13,Beverages,35.94
a3cafc8c,2025-06-25T13:05:00,3,42,Beverages,158.59
94ad5c50,2025-06-27T03:17:00,2,4,Bakery,185.88
2d03a292,2025-05-09T12:16:00,9,16,Bakery,69.29
b782097c,2025-05-15T21:51:00,4,46,Frozen,118.48
d7917710,2025-05-03T12:55:00,9,11,Bakery,103.99
388bb96e,2025-05-09T06:15:00,8,12,Snacks,225.46
cbd4c948,2025-06-14T00:44:00,8,21,Dairy,187.97
0872c4e3,2025-06-03T09:23:00,9,41,Dairy,123.54
25900077,2025-06-04T19:44:00,3,37,Beverages,84.73
0f637648,2025-06-26T15:22:00,2,33,Bakery,98.69
7a69bb91,2025-06-30T04:43:00,9,16,Beverages,101.16
1cf6cc3f,2025-06-20T08:07:00,3,46,Bakery,240.29
acd5eff8,2025-06-29T01:56:00,8,12,Beverages,117.01
b9e1c22f,2025-05-20T21:49:00,4,29,Snacks,231.82
4a4d912e,2025-06-29T23:44:00,10,12,Beverages,84.83
4249aa76,2025-05-17T00:55:00,3,37,Frozen,227.86
c958dc23,2025-05-20T19:42:00,7,11,Beverages,184.54
6f8810d9,2025-05-31T02:14:00,10,5,Dairy,62.89
e18c2db2,2025-06-20T10:55:00,3,16,Snacks,84.65
77a79bff,2025-06-03T10:29:00,4,37,Frozen,54.78
ce79016c,2025-06-20T22:28:00,5,18,Bakery,34.93
ed224fe9,2025-06-29T00:09:00,8,48,Bakery,58.62
aee36cbf,2025-06-06T02:42:00,5,16,Beverages,144.91
8dac4bf7,2025-05-25T02:14:00,5,37,Bakery,154.75
dd2f7873,2025-05-11T22:27:00,3,29,Frozen,207.09
187a9c14,2025-06-23T07:58:00,8,1,Snacks,144.91
aa0be661,2025-06-10T09:30:00,2,11,Beverages,86.12
e265f791,2025-06-24T13:45:00,8,49,Frozen,228.11
ff733eef,2025-05-11T13:47:00,4,32,Dairy,38.88
4b608cf4,2025-06-21T03:39:00,9,16,Snacks,41.56
bdaba55c,2025-05-10T07:17:00,3,24,Bakery,183.65
b10de2f7,2025-05-06T06:35:00,9,13,Snacks,14.23
776e3b25,2025-05-05T09:08:00,5,49,Frozen,124.79
4a80a5a2,2025-06-12T17:07:00,9,33,Frozen,216.59
bd33b571,2025-06-10T05:38:00,6,44,Snacks,174.86
8949ef35,2025-06-04T05:04:00,9,23,Snacks,63.01
7bad24f2,2025-06-19T00:42:00,7,4,Beverages,54.49
3b525a45,2025-05-26T15:35:00,5,16,Bakery,163.12
870db8d2,2025-06-22T11:00:00,10,21,Beverages,117.75
42f90982,2025-06-01T21:47:00,3,14,Frozen,225.14
4dbe5b59,2025-05-09T20:24:00,1,50,Snacks,162.51
51a62175,2025-05-16T13:51:00,10,48,Dairy,167.68
20cee7c8,2025-05-09T18:00:00,5,13,Bakery,72.91
ac513ea9,2025-06-16T21:07:00,4,4,Frozen,206.7
2b3433d4,2025-05-01T18:43:00,10,27,Bakery,25.25
8ed9d9b8,2025-06-24T08:29:00,8,6,Frozen,242.02
c3cedec5,2025-05-14T13:09:00,7,4,Snacks,184.28
b90efdd3,2025-05-11T20:26:00,4,11,Beverages,217.35
63f72598,2025-06-12T05:38:00,7,30,Snacks,18.11
c2fed964,2025-06-25T11:28:00,2,8,Beverages,98.73
ba8733aa,2025-05-10T20:17:00,3,12,Beverages,34.63
59b9adfc,2025-05-04T05:43:00,8,9,Dairy,167.12
3fcf8a95,2025-06-18T11:57:00,8,16,Snacks,231.74
0a6e1411,2025-05-20T19:41:00,1,19,Frozen,52.15
6e23861b,2025-06-04T22:44:00,6,14,Frozen,8.29
01617599,2025-05-17T14:40:00,8,42,Dairy,195.28
66a52181,2025-05-10T18:22:00,3,49,Dairy,48.15
d055f8d0,2025-05-09T12:49:00,5,2,Frozen,172.35
923c6527,2025-06-27T06:05:00,9,9,Dairy,215.66
6c02a03e,2025-06-22T19:13:00,6,9,Snacks,151.1
7a08c11d,2025-06-04T12:27:00,3,2,Frozen,52.45
87f59c17,2025-06-03T17:07:00,6,47,Bakery,210.71
1d35e4af,2025-05-07T08:13:00,1,14,Frozen,151.07
3f369e0f,2025-05-13T00:03:00,10,32,Beverages,195.21
